## 1.1.1
## assembly	: /media/hd15-cursos/nanopore_lgbio_2026/grupo_1/5.Montagem-Flye/Scer2_q10_l500/assembly.fasta
## coverage	 bam0 - /media/hd15-cursos/nanopore_lgbio_2026/grupo_1/11.Blobtools/Scer2_q10_l500_Flye/Scer2_q10_l500_Flye.bam
## taxonomy	 tax0 - /media/hd15-cursos/nanopore_lgbio_2026/grupo_1/11.Blobtools/Scer2_q10_l500_Flye/assembly.blastn.out
## nodesDB	: None
## taxrule	: bestsum
## min_score	: 0.0
## min_diff	: 0.0
## tax_collision_random	: False
##
# name	length	GC	N	bam0	superkingdom.t.6	superkingdom.s.7	superkingdom.c.8	phylum.t.9	phylum.s.10	phylum.c.11	order.t.12	order.s.13	order.c.14	family.t.15	family.s.16	family.c.17	genus.t.18	genus.s.19	genus.c.20	species.t.21	species.s.22	species.c.23
contig_432	4197	0.3693	0	5.6942	undef	74460.0	0	Ascomycota	74460.0	0	Saccharomycetales	74460.0	0	Saccharomycetaceae	74460.0	0	Saccharomyces	74460.0	0	Saccharomyces cerevisiae	74460.0	0
contig_433	10550	0.3765	0	3.0204	undef	186500.0	0	Ascomycota	186500.0	0	Saccharomycetales	186500.0	0	Saccharomycetaceae	186500.0	0	Saccharomyces	186500.0	0	Saccharomyces cerevisiae	186500.0	0
contig_434	13526	0.3927	0	2.9448	undef	234985.0	0	Ascomycota	234985.0	0	Saccharomycetales	234985.0	0	Saccharomycetaceae	234985.0	0	Saccharomyces	234985.0	0	Saccharomyces cerevisiae	234985.0	0
contig_435	5821	0.3889	0	4.4477	undef	106740.0	0	Ascomycota	106740.0	0	Saccharomycetales	106740.0	0	Saccharomycetaceae	106740.0	0	Saccharomyces	106740.0	0	Saccharomyces cerevisiae	106740.0	0
contig_436	3888	0.3979	0	6.1468	undef	70728.0	0	Ascomycota	70728.0	0	Saccharomycetales	70728.0	0	Saccharomycetaceae	70728.0	0	Saccharomyces	70728.0	0	Saccharomyces cerevisiae	70728.0	0
contig_437	3733	0.4482	0	215.0002	undef	68217.0	0	Ascomycota	68217.0	0	Saccharomycetales	68217.0	0	Saccharomycetaceae	68217.0	0	Saccharomyces	68217.0	0	Saccharomyces cerevisiae	68217.0	0
contig_438	3572	0.4656	0	275.4275	undef	65870.0	0	Ascomycota	65870.0	0	Saccharomycetales	65870.0	0	Saccharomycetaceae	65870.0	0	Saccharomyces	65870.0	0	Saccharomyces cerevisiae	65870.0	0
contig_439	1294	0.3856	0	21.5469	undef	22581.0	0	Ascomycota	22581.0	0	Saccharomycetales	22581.0	0	Saccharomycetaceae	22581.0	0	Saccharomyces	22581.0	0	Saccharomyces cerevisiae	22581.0	0
contig_44	2450	0.4127	0	9.7545	undef	40215.0	0	Ascomycota	40215.0	0	Saccharomycetales	40215.0	0	Saccharomycetaceae	40215.0	0	Saccharomyces	40215.0	0	Saccharomyces cerevisiae	40215.0	0
contig_440	2082	0.4087	0	117.6566	undef	37404.0	0	Ascomycota	37404.0	0	Saccharomycetales	37404.0	0	Saccharomycetaceae	37404.0	0	Saccharomyces	37404.0	0	Saccharomyces cerevisiae	37404.0	0
contig_441	2088	0.41	0	132.5794	undef	37577.0	0	Ascomycota	37577.0	0	Saccharomycetales	37577.0	0	Saccharomycetaceae	37577.0	0	Saccharomyces	37577.0	0	Saccharomyces cerevisiae	37577.0	0
contig_442	8189	0.3606	0	3.8912	undef	146585.0	0	Ascomycota	146585.0	0	Saccharomycetales	146585.0	0	Saccharomycetaceae	146585.0	0	Saccharomyces	146585.0	0	Saccharomyces cerevisiae	146585.0	0
contig_443	24685	0.3885	0	4.4373	undef	400922.0	0	Ascomycota	400922.0	0	Saccharomycetales	400922.0	0	Saccharomycetaceae	400922.0	0	Saccharomyces	400922.0	0	Saccharomyces cerevisiae	400922.0	0
contig_444	30626	0.3836	0	4.4869	undef	547093.0	0	Ascomycota	547093.0	0	Saccharomycetales	547093.0	0	Saccharomycetaceae	547093.0	0	Saccharomyces	547093.0	0	Saccharomyces cerevisiae	547093.0	0
contig_445	17653	0.3929	0	4.3998	undef	319808.0	0	Ascomycota	319808.0	0	Saccharomycetales	319808.0	0	Saccharomycetaceae	319808.0	0	Saccharomyces	319808.0	0	Saccharomyces cerevisiae	319808.0	0
contig_446	5569	0.4669	0	3.9338	undef	98209.0	0	Ascomycota	98209.0	0	Saccharomycetales	98209.0	0	Saccharomycetaceae	98209.0	0	Saccharomyces	98209.0	0	Saccharomyces cerevisiae	98209.0	0
contig_447	2867	0.3934	0	5.5572	undef	51258.0	0	Ascomycota	51258.0	0	Saccharomycetales	51258.0	0	Saccharomycetaceae	51258.0	0	Saccharomyces	51258.0	0	Saccharomyces cerevisiae	51258.0	0
contig_448	5209	0.3757	0	5.7349	undef	93760.0	0	Ascomycota	93760.0	0	Saccharomycetales	93760.0	0	Saccharomycetaceae	93760.0	0	Saccharomyces	93760.0	0	Saccharomyces cerevisiae	93760.0	0
contig_449	37497	0.3825	0	4.4083	undef	672585.0	0	Ascomycota	672585.0	0	Saccharomycetales	672585.0	0	Saccharomycetaceae	672585.0	0	Saccharomyces	672585.0	0	Saccharomyces cerevisiae	672585.0	0
contig_45	2540	0.4047	0	7.0567	undef	46098.0	0	Ascomycota	46098.0	0	Saccharomycetales	46098.0	0	Saccharomycetaceae	46098.0	0	Saccharomyces	46098.0	0	Saccharomyces cerevisiae	46098.0	0
contig_450	4958	0.408	0	6.0253	undef	88884.0	0	Ascomycota	88884.0	0	Saccharomycetales	88884.0	0	Saccharomycetaceae	88884.0	0	Saccharomyces	88884.0	0	Saccharomyces cerevisiae	88884.0	0
contig_451	9538	0.424	0	3.9672	undef	166920.0	0	Ascomycota	166920.0	0	Saccharomycetales	166920.0	0	Saccharomycetaceae	166920.0	0	Saccharomyces	166920.0	0	Saccharomyces cerevisiae	166920.0	0
contig_452	6040	0.3925	0	4.2865	undef	109691.0	0	Ascomycota	109691.0	0	Saccharomycetales	109691.0	0	Saccharomycetaceae	109691.0	0	Saccharomyces	109691.0	0	Saccharomyces cerevisiae	109691.0	0
contig_453	3271	0.3672	0	6.0885	undef	59710.0	0	Ascomycota	59710.0	0	Saccharomycetales	59710.0	0	Saccharomycetaceae	59710.0	0	Saccharomyces	59710.0	0	Saccharomyces cerevisiae	59710.0	0
contig_454	914	0.0952	0	26.1473	undef	8887.0	0	Ascomycota	8887.0	0	Saccharomycetales	8887.0	0	Saccharomycetaceae	8887.0	0	Saccharomyces	8887.0	0	Saccharomyces cerevisiae	8887.0	0
contig_455	14222	0.1358	0	231.0548	undef	115558.0	0	Ascomycota	115558.0	0	Saccharomycetales	115558.0	0	Saccharomycetaceae	115558.0	0	Saccharomyces	115558.0	0	Saccharomyces cerevisiae	115558.0	0
contig_456	2949	0.0719	0	43.2212	no-hit	0.0	0	no-hit	0.0	0	no-hit	0.0	0	no-hit	0.0	0	no-hit	0.0	0	no-hit	0.0	0
contig_457	1046	0.0813	0	329.3868	no-hit	0.0	0	no-hit	0.0	0	no-hit	0.0	0	no-hit	0.0	0	no-hit	0.0	0	no-hit	0.0	0
contig_458	639	0.0861	0	0.0	no-hit	0.0	0	no-hit	0.0	0	no-hit	0.0	0	no-hit	0.0	0	no-hit	0.0	0	no-hit	0.0	0
contig_459	35256	0.1632	0	210.8145	undef	222244.0	0	Ascomycota	222244.0	0	Saccharomycetales	222244.0	0	Saccharomycetaceae	222244.0	0	Saccharomyces	222244.0	0	Saccharomyces cerevisiae	222244.0	0
contig_46	10287	0.3968	0	5.0336	undef	186120.0	0	Ascomycota	186120.0	0	Saccharomycetales	186120.0	0	Saccharomycetaceae	186120.0	0	Saccharomyces	186120.0	0	Saccharomyces cerevisiae	186120.0	0
contig_461	4374	0.3953	0	5.4638	undef	78551.0	0	Ascomycota	78551.0	0	Saccharomycetales	78551.0	0	Saccharomycetaceae	78551.0	0	Saccharomyces	78551.0	0	Saccharomyces cerevisiae	78551.0	0
contig_462	3905	0.3992	0	2.55	undef	65946.0	0	Ascomycota	65946.0	0	Saccharomycetales	65946.0	0	Saccharomycetaceae	65946.0	0	Saccharomyces	65946.0	0	Saccharomyces cerevisiae	65946.0	0
contig_463	11434	0.3979	0	3.8319	undef	206854.0	0	Ascomycota	206854.0	0	Saccharomycetales	206854.0	0	Saccharomycetaceae	206854.0	0	Saccharomyces	206854.0	0	Saccharomyces cerevisiae	206854.0	0
contig_464	12700	0.3676	0	4.234	undef	226596.0	0	Ascomycota	226596.0	0	Saccharomycetales	226596.0	0	Saccharomycetaceae	226596.0	0	Saccharomyces	226596.0	0	Saccharomyces cerevisiae	226596.0	0
contig_465	4024	0.3815	0	2.4746	undef	71752.0	0	Ascomycota	71752.0	0	Saccharomycetales	71752.0	0	Saccharomycetaceae	71752.0	0	Saccharomyces	71752.0	0	Saccharomyces cerevisiae	71752.0	0
contig_466	23116	0.3863	0	3.7047	undef	397482.0	0	Ascomycota	397482.0	0	Saccharomycetales	397482.0	0	Saccharomycetaceae	397482.0	0	Saccharomyces	397482.0	0	Saccharomyces cerevisiae	397482.0	0
contig_467	11608	0.3991	0	3.2598	undef	200300.0	0	Ascomycota	200300.0	0	Saccharomycetales	200300.0	0	Saccharomycetaceae	200300.0	0	Saccharomyces	200300.0	0	Saccharomyces cerevisiae	200300.0	0
contig_468	10649	0.4019	0	4.8625	undef	122027.0	0	Ascomycota	122027.0	0	Saccharomycetales	122027.0	0	Saccharomycetaceae	122027.0	0	Saccharomyces	122027.0	0	Saccharomyces cerevisiae	122027.0	0
contig_469	3478	0.366	0	6.8714	undef	58382.0	0	Ascomycota	58382.0	0	Saccharomycetales	58382.0	0	Saccharomycetaceae	58382.0	0	Saccharomyces	58382.0	0	Saccharomyces cerevisiae	58382.0	0
contig_47	16273	0.3724	0	4.8954	undef	296222.0	0	Ascomycota	296222.0	0	Saccharomycetales	296222.0	0	Saccharomycetaceae	296222.0	0	Saccharomyces	296222.0	0	Saccharomyces cerevisiae	296222.0	0
contig_470	19170	0.3922	0	3.4283	undef	337449.0	0	Ascomycota	337449.0	0	Saccharomycetales	337449.0	0	Saccharomycetaceae	337449.0	0	Saccharomyces	337449.0	0	Saccharomyces cerevisiae	337449.0	0
contig_471	22228	0.3834	0	3.3151	undef	320126.0	0	Ascomycota	320126.0	0	Saccharomycetales	320126.0	0	Saccharomycetaceae	320126.0	0	Saccharomyces	320126.0	0	Saccharomyces cerevisiae	320126.0	0
contig_472	6821	0.3822	0	3.7957	undef	121881.0	0	Ascomycota	121881.0	0	Saccharomycetales	121881.0	0	Saccharomycetaceae	121881.0	0	Saccharomyces	121881.0	0	Saccharomyces cerevisiae	121881.0	0
contig_473	4916	0.3688	0	5.2665	undef	89286.0	0	Ascomycota	89286.0	0	Saccharomycetales	89286.0	0	Saccharomycetaceae	89286.0	0	Saccharomyces	89286.0	0	Saccharomyces cerevisiae	89286.0	0
contig_474	4724	0.4742	0	3.7942	undef	51429.0	0	Ascomycota	51429.0	0	Saccharomycetales	51429.0	0	Saccharomycetaceae	51429.0	0	Saccharomyces	51429.0	0	Saccharomyces cerevisiae	51429.0	0
contig_475	5616	0.3474	0	4.2555	undef	102492.0	0	Ascomycota	102492.0	0	Saccharomycetales	102492.0	0	Saccharomycetaceae	102492.0	0	Saccharomyces	102492.0	0	Saccharomyces cerevisiae	102492.0	0
contig_476	33475	0.379	0	3.9266	undef	577456.0	0	Ascomycota	577456.0	0	Saccharomycetales	577456.0	0	Saccharomycetaceae	577456.0	0	Saccharomyces	577456.0	0	Saccharomyces cerevisiae	577456.0	0
contig_477	8225	0.3903	0	6.0534	undef	149777.0	0	Ascomycota	149777.0	0	Saccharomycetales	149777.0	0	Saccharomycetaceae	149777.0	0	Saccharomyces	149777.0	0	Saccharomyces cerevisiae	149777.0	0
contig_478	11024	0.3948	0	4.6971	undef	196901.0	0	Ascomycota	196901.0	0	Saccharomycetales	196901.0	0	Saccharomycetaceae	196901.0	0	Saccharomyces	196901.0	0	Saccharomyces cerevisiae	196901.0	0
contig_479	2817	0.3635	0	7.7767	undef	49682.0	0	Ascomycota	49682.0	0	Saccharomycetales	49682.0	0	Saccharomycetaceae	49682.0	0	Saccharomyces	49682.0	0	Saccharomyces cerevisiae	49682.0	0
contig_48	6864	0.3971	0	3.7719	undef	120652.0	0	Ascomycota	120652.0	0	Saccharomycetales	120652.0	0	Saccharomycetaceae	120652.0	0	Saccharomyces	120652.0	0	Saccharomyces cerevisiae	120652.0	0
contig_480	13847	0.3898	0	3.7395	undef	248911.0	0	Ascomycota	248911.0	0	Saccharomycetales	248911.0	0	Saccharomycetaceae	248911.0	0	Saccharomyces	248911.0	0	Saccharomyces cerevisiae	248911.0	0
contig_481	5879	0.3916	0	4.4038	undef	100498.0	0	Ascomycota	100498.0	0	Saccharomycetales	100498.0	0	Saccharomycetaceae	100498.0	0	Saccharomyces	100498.0	0	Saccharomyces cerevisiae	100498.0	0
contig_482	10000	0.3609	0	6.1738	undef	180391.0	0	Ascomycota	180391.0	0	Saccharomycetales	180391.0	0	Saccharomycetaceae	180391.0	0	Saccharomyces	180391.0	0	Saccharomyces cerevisiae	180391.0	0
contig_483	6440	0.3885	0	5.2572	undef	116694.0	0	Ascomycota	116694.0	0	Saccharomycetales	116694.0	0	Saccharomycetaceae	116694.0	0	Saccharomyces	116694.0	0	Saccharomyces cerevisiae	116694.0	0
contig_484	6599	0.4193	0	4.8287	undef	115932.0	0	Ascomycota	115932.0	0	Saccharomycetales	115932.0	0	Saccharomycetaceae	115932.0	0	Saccharomyces	115932.0	0	Saccharomyces cerevisiae	115932.0	0
contig_485	10752	0.3783	0	4.6307	undef	115509.0	0	Ascomycota	115509.0	0	Saccharomycetales	115509.0	0	Saccharomycetaceae	115509.0	0	Saccharomyces	115509.0	0	Saccharomyces cerevisiae	115509.0	0
contig_486	16478	0.3811	0	3.2633	undef	286331.0	0	Ascomycota	286331.0	0	Saccharomycetales	286331.0	0	Saccharomycetaceae	286331.0	0	Saccharomyces	286331.0	0	Saccharomyces cerevisiae	286331.0	0
contig_487	2658	0.3822	0	3.7463	undef	47436.0	0	Ascomycota	47436.0	0	Saccharomycetales	47436.0	0	Saccharomycetaceae	47436.0	0	Saccharomyces	47436.0	0	Saccharomyces cerevisiae	47436.0	0
contig_488	9086	0.3838	0	3.9454	undef	161571.0	0	Ascomycota	161571.0	0	Saccharomycetales	161571.0	0	Saccharomycetaceae	161571.0	0	Saccharomyces	161571.0	0	Saccharomyces cerevisiae	161571.0	0
contig_489	13356	0.3952	0	4.4734	undef	236669.0	0	Ascomycota	236669.0	0	Saccharomycetales	236669.0	0	Saccharomycetaceae	236669.0	0	Saccharomyces	236669.0	0	Saccharomyces cerevisiae	236669.0	0
contig_49	2704	0.3687	0	8.1017	undef	48709.0	0	Ascomycota	48709.0	0	Saccharomycetales	48709.0	0	Saccharomycetaceae	48709.0	0	Saccharomyces	48709.0	0	Saccharomyces cerevisiae	48709.0	0
contig_490	4758	0.3722	0	4.6043	undef	86401.0	0	Ascomycota	86401.0	0	Saccharomycetales	86401.0	0	Saccharomycetaceae	86401.0	0	Saccharomyces	86401.0	0	Saccharomyces cerevisiae	86401.0	0
contig_491	6560	0.3736	0	2.4287	undef	116116.0	0	Ascomycota	116116.0	0	Saccharomycetales	116116.0	0	Saccharomycetaceae	116116.0	0	Saccharomyces	116116.0	0	Saccharomyces cerevisiae	116116.0	0
contig_492	2222	0.3582	0	5.3777	undef	40470.0	0	Ascomycota	40470.0	0	Saccharomycetales	40470.0	0	Saccharomycetaceae	40470.0	0	Saccharomyces	40470.0	0	Saccharomyces cerevisiae	40470.0	0
contig_493	15546	0.3842	0	4.3556	undef	282684.0	0	Ascomycota	282684.0	0	Saccharomycetales	282684.0	0	Saccharomycetaceae	282684.0	0	Saccharomyces	282684.0	0	Saccharomyces cerevisiae	282684.0	0
contig_494	6001	0.3674	0	4.6462	undef	106964.0	0	Ascomycota	106964.0	0	Saccharomycetales	106964.0	0	Saccharomycetaceae	106964.0	0	Saccharomyces	106964.0	0	Saccharomyces cerevisiae	106964.0	0
contig_495	4862	0.3546	0	4.5058	undef	88984.0	0	Ascomycota	88984.0	0	Saccharomycetales	88984.0	0	Saccharomycetaceae	88984.0	0	Saccharomyces	88984.0	0	Saccharomyces cerevisiae	88984.0	0
contig_496	3434	0.366	0	8.6993	undef	61827.0	0	Ascomycota	61827.0	0	Saccharomycetales	61827.0	0	Saccharomycetaceae	61827.0	0	Saccharomyces	61827.0	0	Saccharomyces cerevisiae	61827.0	0
contig_497	5611	0.3734	0	5.3241	undef	91212.0	0	Ascomycota	91212.0	0	Saccharomycetales	91212.0	0	Saccharomycetaceae	91212.0	0	Saccharomyces	91212.0	0	Saccharomyces cerevisiae	91212.0	0
contig_498	5820	0.4043	0	2.7375	undef	100967.0	0	Ascomycota	100967.0	0	Saccharomycetales	100967.0	0	Saccharomycetaceae	100967.0	0	Saccharomyces	100967.0	0	Saccharomyces cerevisiae	100967.0	0
contig_499	8334	0.4094	0	3.5845	undef	146595.0	0	Ascomycota	146595.0	0	Saccharomycetales	146595.0	0	Saccharomycetaceae	146595.0	0	Saccharomyces	146595.0	0	Saccharomyces cerevisiae	146595.0	0
contig_50	5873	0.3676	0	3.7301	undef	99957.0	0	Ascomycota	99957.0	0	Saccharomycetales	99957.0	0	Saccharomycetaceae	99957.0	0	Saccharomyces	99957.0	0	Saccharomyces cerevisiae	99957.0	0
contig_500	3887	0.3944	0	4.0989	undef	68829.0	0	Ascomycota	68829.0	0	Saccharomycetales	68829.0	0	Saccharomycetaceae	68829.0	0	Saccharomyces	68829.0	0	Saccharomyces cerevisiae	68829.0	0
contig_501	31964	0.3818	0	4.673	undef	513288.0	0	Ascomycota	513288.0	0	Saccharomycetales	513288.0	0	Saccharomycetaceae	513288.0	0	Saccharomyces	513288.0	0	Saccharomyces cerevisiae	513288.0	0
contig_502	5025	0.3592	0	5.5486	undef	68780.0	0	Ascomycota	68780.0	0	Saccharomycetales	68780.0	0	Saccharomycetaceae	68780.0	0	Saccharomyces	68780.0	0	Saccharomyces cerevisiae	68780.0	0
contig_503	21622	0.3719	0	2.6711	undef	384401.0	0	Ascomycota	384401.0	0	Saccharomycetales	384401.0	0	Saccharomycetaceae	384401.0	0	Saccharomyces	384401.0	0	Saccharomyces cerevisiae	384401.0	0
contig_504	7652	0.3902	0	2.8629	undef	129677.0	0	Ascomycota	129677.0	0	Saccharomycetales	129677.0	0	Saccharomycetaceae	129677.0	0	Saccharomyces	129677.0	0	Saccharomyces cerevisiae	129677.0	0
contig_505	2885	0.3712	0	3.4516	undef	49337.0	0	Ascomycota	49337.0	0	Saccharomycetales	49337.0	0	Saccharomycetaceae	49337.0	0	Saccharomyces	49337.0	0	Saccharomyces cerevisiae	49337.0	0
contig_506	8127	0.4038	0	4.411	undef	145304.0	0	Ascomycota	145304.0	0	Saccharomycetales	145304.0	0	Saccharomycetaceae	145304.0	0	Saccharomyces	145304.0	0	Saccharomyces cerevisiae	145304.0	0
contig_507	2716	0.3859	0	8.0659	undef	48920.0	0	Ascomycota	48920.0	0	Saccharomycetales	48920.0	0	Saccharomycetaceae	48920.0	0	Saccharomyces	48920.0	0	Saccharomyces cerevisiae	48920.0	0
contig_508	7660	0.38	0	6.2399	undef	139628.0	0	Ascomycota	139628.0	0	Saccharomycetales	139628.0	0	Saccharomycetaceae	139628.0	0	Saccharomyces	139628.0	0	Saccharomyces cerevisiae	139628.0	0
contig_509	4840	0.4452	0	4.1148	undef	86431.0	0	Ascomycota	86431.0	0	Saccharomycetales	86431.0	0	Saccharomycetaceae	86431.0	0	Saccharomyces	86431.0	0	Saccharomyces cerevisiae	86431.0	0
contig_51	25048	0.3581	0	3.9755	undef	449672.0	0	Ascomycota	449672.0	0	Saccharomycetales	449672.0	0	Saccharomycetaceae	449672.0	0	Saccharomyces	449672.0	0	Saccharomyces cerevisiae	449672.0	0
contig_510	9222	0.387	0	4.5351	undef	165099.0	0	Ascomycota	165099.0	0	Saccharomycetales	165099.0	0	Saccharomycetaceae	165099.0	0	Saccharomyces	165099.0	0	Saccharomyces cerevisiae	165099.0	0
contig_511	2428	0.3488	0	3.281	undef	44090.0	0	Ascomycota	44090.0	0	Saccharomycetales	44090.0	0	Saccharomycetaceae	44090.0	0	Saccharomyces	44090.0	0	Saccharomyces cerevisiae	44090.0	0
contig_512	6093	0.3931	0	4.576	undef	111137.0	0	Ascomycota	111137.0	0	Saccharomycetales	111137.0	0	Saccharomycetaceae	111137.0	0	Saccharomyces	111137.0	0	Saccharomyces cerevisiae	111137.0	0
contig_513	2759	0.3744	0	6.4965	undef	49935.0	0	Ascomycota	49935.0	0	Saccharomycetales	49935.0	0	Saccharomycetaceae	49935.0	0	Saccharomyces	49935.0	0	Saccharomyces cerevisiae	44921.0	1
contig_514	13637	0.3666	0	3.3589	undef	234817.0	0	Ascomycota	234817.0	0	Saccharomycetales	234817.0	0	Saccharomycetaceae	234817.0	0	Saccharomyces	234817.0	0	Saccharomyces cerevisiae	234817.0	0
contig_515	14403	0.3733	0	5.2544	undef	261103.0	0	Ascomycota	261103.0	0	Saccharomycetales	261103.0	0	Saccharomycetaceae	261103.0	0	Saccharomyces	261103.0	0	Saccharomyces cerevisiae	261103.0	0
contig_516	13608	0.389	0	3.0734	undef	241567.0	0	Ascomycota	241567.0	0	Saccharomycetales	241567.0	0	Saccharomycetaceae	241567.0	0	Saccharomyces	241567.0	0	Saccharomyces cerevisiae	241567.0	0
contig_517	3888	0.3904	0	3.5856	undef	68437.0	0	Ascomycota	68437.0	0	Saccharomycetales	68437.0	0	Saccharomycetaceae	68437.0	0	Saccharomyces	68437.0	0	Saccharomyces cerevisiae	68437.0	0
contig_518	3054	0.4031	0	1.9563	undef	47607.0	0	Ascomycota	47607.0	0	Saccharomycetales	47607.0	0	Saccharomycetaceae	47607.0	0	Saccharomyces	47607.0	0	Saccharomyces cerevisiae	47607.0	0
contig_519	4702	0.3705	0	2.5413	undef	83042.0	0	Ascomycota	83042.0	0	Saccharomycetales	83042.0	0	Saccharomycetaceae	83042.0	0	Saccharomyces	83042.0	0	Saccharomyces cerevisiae	83042.0	0
contig_520	12738	0.385	0	2.8143	undef	204141.0	0	Ascomycota	204141.0	0	Saccharomycetales	204141.0	0	Saccharomycetaceae	204141.0	0	Saccharomyces	204141.0	0	Saccharomyces cerevisiae	204141.0	0
contig_521	17293	0.3773	0	4.1459	undef	317043.0	0	Ascomycota	317043.0	0	Saccharomycetales	317043.0	0	Saccharomycetaceae	317043.0	0	Saccharomyces	317043.0	0	Saccharomyces cerevisiae	317043.0	0
contig_522	7768	0.3962	0	5.1276	undef	138890.0	0	Ascomycota	138890.0	0	Saccharomycetales	138890.0	0	Saccharomycetaceae	138890.0	0	Saccharomyces	138890.0	0	Saccharomyces cerevisiae	138890.0	0
contig_523	11128	0.4099	0	4.1163	undef	196819.0	0	Ascomycota	196819.0	0	Saccharomycetales	196819.0	0	Saccharomycetaceae	196819.0	0	Saccharomyces	196819.0	0	Saccharomyces cerevisiae	196819.0	0
contig_524	2475	0.3733	0	5.6327	undef	44445.0	0	Ascomycota	44445.0	0	Saccharomycetales	44445.0	0	Saccharomycetaceae	44445.0	0	Saccharomyces	44445.0	0	Saccharomyces cerevisiae	44445.0	0
contig_525	20186	0.3908	0	3.8477	undef	349366.0	0	Ascomycota	349366.0	0	Saccharomycetales	349366.0	0	Saccharomycetaceae	349366.0	0	Saccharomyces	349366.0	0	Saccharomyces cerevisiae	349366.0	0
contig_526	3465	0.3717	0	4.5981	undef	62393.0	0	Ascomycota	62393.0	0	Saccharomycetales	62393.0	0	Saccharomycetaceae	62393.0	0	Saccharomyces	62393.0	0	Saccharomyces cerevisiae	62393.0	0
contig_527	4023	0.3828	0	4.4554	undef	72998.0	0	Ascomycota	72998.0	0	Saccharomycetales	72998.0	0	Saccharomycetaceae	72998.0	0	Saccharomyces	72998.0	0	Saccharomyces cerevisiae	72998.0	0
contig_528	6561	0.3612	0	3.9461	undef	91268.0	0	Ascomycota	91268.0	0	Saccharomycetales	91268.0	0	Saccharomycetaceae	91268.0	0	Saccharomyces	91268.0	0	Saccharomyces cerevisiae	91268.0	0
contig_529	3567	0.462	0	3.9083	undef	53999.0	0	Ascomycota	53999.0	0	Saccharomycetales	48566.0	1	Saccharomycetaceae	48566.0	1	Saccharomyces	48566.0	1	Saccharomyces cerevisiae	48566.0	1
contig_530	6246	0.3775	0	3.1885	undef	113105.0	0	Ascomycota	113105.0	0	Saccharomycetales	113105.0	0	Saccharomycetaceae	113105.0	0	Saccharomyces	113105.0	0	Saccharomyces cerevisiae	113105.0	0
contig_531	13362	0.4086	0	2.8319	undef	238116.0	0	Ascomycota	238116.0	0	Saccharomycetales	238116.0	0	Saccharomycetaceae	238116.0	0	Saccharomyces	238116.0	0	Saccharomyces cerevisiae	238116.0	0
contig_532	3923	0.403	0	4.0613	undef	70550.0	0	Ascomycota	70550.0	0	Saccharomycetales	70550.0	0	Saccharomycetaceae	70550.0	0	Saccharomyces	70550.0	0	Saccharomyces cerevisiae	70550.0	0
contig_533	4217	0.4252	0	4.2504	undef	76372.0	0	Ascomycota	76372.0	0	Saccharomycetales	76372.0	0	Saccharomycetaceae	76372.0	0	Saccharomyces	76372.0	0	Saccharomyces cerevisiae	76372.0	0
contig_534	7528	0.3961	0	3.1746	undef	133432.0	0	Ascomycota	133432.0	0	Saccharomycetales	133432.0	0	Saccharomycetaceae	133432.0	0	Saccharomyces	133432.0	0	Saccharomyces cerevisiae	133432.0	0
contig_535	25297	0.3828	0	3.9363	undef	452090.0	0	Ascomycota	452090.0	0	Saccharomycetales	452090.0	0	Saccharomycetaceae	452090.0	0	Saccharomyces	452090.0	0	Saccharomyces cerevisiae	452090.0	0
contig_536	23587	0.3897	0	3.884	undef	419679.0	0	Ascomycota	419679.0	0	Saccharomycetales	419679.0	0	Saccharomycetaceae	419679.0	0	Saccharomyces	419679.0	0	Saccharomyces cerevisiae	419679.0	0
contig_537	7772	0.3491	0	4.3562	undef	133800.0	0	Ascomycota	133800.0	0	Saccharomycetales	133800.0	0	Saccharomycetaceae	133800.0	0	Saccharomyces	133800.0	0	Saccharomyces cerevisiae	133800.0	0
contig_538	19536	0.3898	0	4.0777	undef	350055.0	0	Ascomycota	350055.0	0	Saccharomycetales	350055.0	0	Saccharomycetaceae	350055.0	0	Saccharomyces	350055.0	0	Saccharomyces cerevisiae	350055.0	0
contig_539	6805	0.3759	0	4.3899	undef	110721.0	0	Ascomycota	110721.0	0	Saccharomycetales	110721.0	0	Saccharomycetaceae	110721.0	0	Saccharomyces	110721.0	0	Saccharomyces cerevisiae	99648.0	1
contig_54	2372	0.4444	0	10.9149	undef	42782.0	0	Ascomycota	42782.0	0	Saccharomycetales	42782.0	0	Saccharomycetaceae	42782.0	0	Saccharomyces	42782.0	0	Saccharomyces cerevisiae	42782.0	0
contig_540	3835	0.3781	0	3.1159	undef	65627.0	0	Ascomycota	65627.0	0	Saccharomycetales	65627.0	0	Saccharomycetaceae	65627.0	0	Saccharomyces	65627.0	0	Saccharomyces cerevisiae	65627.0	0
contig_541	2987	0.3646	0	4.0004	undef	52920.0	0	Ascomycota	52920.0	0	Saccharomycetales	52920.0	0	Saccharomycetaceae	52920.0	0	Saccharomyces	52920.0	0	Saccharomyces cerevisiae	52920.0	0
contig_542	2906	0.3823	0	7.5386	undef	53275.0	0	Ascomycota	53275.0	0	Saccharomycetales	53275.0	0	Saccharomycetaceae	53275.0	0	Saccharomyces	53275.0	0	Saccharomyces cerevisiae	53275.0	0
